,0
612,-119.39285714285714
613,-151.57142857142858
614,-122.8148148148148
615,-114.62962962962963
616,-112.35714285714286
617,-128.16
618,-134.0
619,-162.3684210526316
620,-106.46666666666668
621,-124.64
622,-139.86363636363637
623,-134.82608695652175
624,-118.22222222222224
625,-108.75
626,-164.57894736842104
627,-135.82608695652175
628,-147.95238095238096
629,-122.4
630,-152.47368421052633
631,-111.48148148148148
632,-128.58333333333334
633,-187.3125
634,-152.65
635,-122.7391304347826
636,-104.92857142857144
637,-111.37037037037037
638,-94.5483870967742
639,-121.36
640,-125.54166666666669
641,-116.44
642,-121.08
643,-118.28
644,-118.48
645,-155.33333333333334
646,-130.22727272727272
647,-118.70833333333331
648,-123.36363636363636
649,-145.68421052631578
650,-133.38095238095238
651,-152.57894736842104
652,-120.45833333333331
653,-131.61904761904762
654,-154.88888888888889
655,-117.95652173913044
656,-143.10526315789474
657,-130.47619047619048
658,-120.8695652173913
659,-120.8695652173913
660,-118.13636363636364
661,-139.26315789473685
662,-134.45
663,-135.6
664,-133.95
665,-136.94736842105263
666,-117.1304347826087
667,-132.95
668,-139.94736842105263
669,-123.3
670,-120.0
671,-119.86363636363636
672,-113.1304347826087
673,-137.57894736842104
674,-114.6086956521739
675,-130.57894736842104
676,-122.8095238095238
677,-159.5
678,-106.08333333333331
679,-150.58823529411765
680,-143.11764705882354
681,-112.72727272727272
682,-114.42857142857144
683,-137.66666666666666
684,-140.88235294117646
685,-111.76190476190476
686,-114.57142857142856
687,-142.58823529411765
688,-115.1904761904762
689,-116.61904761904762
690,-126.1875
691,-127.05263157894736
692,-155.93333333333334
693,-113.9047619047619
694,-125.89473684210526
695,-151.125
696,-140.2941176470588
697,-103.6086956521739
698,-148.8
699,-109.5909090909091
700,-136.05882352941177
701,-139.76470588235293
702,-109.61904761904762
703,-136.8235294117647
704,-150.0
705,-119.05
706,-113.33333333333331
707,-117.4
708,-118.8
709,-116.5
710,-166.71428571428572
711,-107.85714285714286
712,-119.94736842105264
713,-106.13636363636364
714,-99.1304347826087
715,-137.6875
716,-137.76470588235293
717,-129.88888888888889
718,-129.8235294117647
719,-136.35294117647058
720,-152.86666666666667
721,-134.23529411764707
722,-134.7058823529412
723,-125.82352941176472
724,-156.21428571428572
725,-109.45
726,-107.15789473684212
727,-142.1875
728,-114.57894736842104
729,-112.6842105263158
730,-119.70588235294116
731,-130.94117647058823
732,-119.27777777777776
733,-128.35294117647058
734,-138.5625
735,-145.53333333333333
736,-125.29411764705884
737,-117.52631578947368
738,-116.6842105263158
739,-127.88235294117646
740,-109.25
741,-116.83333333333331
742,-128.23529411764707
743,-137.5625
744,-169.15384615384616
745,-133.5
746,-133.0
747,-120.88888888888889
748,-138.73333333333332
749,-153.35714285714286
750,-164.3846153846154
751,-120.29411764705884
752,-145.35714285714286
753,-129.2941176470588
754,-191.1
755,-140.2
756,-106.55
757,-151.14285714285714
758,-141.53333333333333
759,-126.5625
760,-126.875
761,-127.0
762,-126.6875
763,-173.33333333333334
764,-133.66666666666666
765,-159.53846153846155
766,-138.33333333333334
767,-124.0
768,-116.52941176470588
769,-115.875
770,-143.57142857142858
771,-123.6875
772,-126.3125
773,-120.3529411764706
774,-127.26666666666668
775,-136.93333333333334
776,-121.11764705882354
777,-111.77777777777776
778,-120.05882352941175
779,-134.73333333333332
780,-113.82352941176472
781,-126.5
782,-125.0
783,-130.46666666666667
784,-143.78571428571428
785,-122.9375
786,-128.73333333333332
787,-126.6875
788,-134.6
789,-120.0
790,-125.0625
791,-119.52941176470588
792,-114.29411764705884
793,-116.82352941176472
794,-142.71428571428572
795,-140.5
796,-118.11764705882354
797,-111.6470588235294
798,-141.71428571428572
799,-111.6875
800,-141.28571428571428
801,-108.88235294117646
802,-113.47058823529412
803,-125.73333333333332
804,-116.70588235294116
805,-123.46666666666668
806,-152.23076923076923
807,-119.0625
808,-103.15789473684212
809,-110.27777777777776
810,-114.9375
811,-121.0
812,-118.5
813,-124.33333333333331
814,-164.1818181818182
815,-160.41666666666666
816,-151.0
817,-121.6875
818,-154.83333333333334
819,-139.42857142857142
820,-148.76923076923077
821,-113.94117647058825
822,-106.61111111111111
823,-120.1875
824,-131.35714285714286
825,-146.23076923076923
826,-137.71428571428572
827,-114.64285714285714
828,-112.3529411764706
829,-141.15384615384616
830,-131.71428571428572
831,-173.36363636363637
832,-157.66666666666666
833,-174.2
834,-161.63636363636363
835,-151.41666666666666
836,-110.47058823529412
837,-153.1818181818182
838,-104.83333333333331
839,-116.0
840,-151.0
841,-114.3125
842,-113.75
843,-111.4375
844,-148.8181818181818
845,-137.23076923076923
846,-123.0
847,-131.30769230769232
848,-154.27272727272728
849,-131.92857142857142
850,-147.0909090909091
851,-136.07692307692307
852,-126.07142857142856
853,-168.1818181818182
854,-130.41666666666666
855,-145.5
856,-150.0
857,-156.45454545454547
858,-111.6875
859,-126.42857142857144
860,-139.0
861,-127.3076923076923
862,-112.4375
863,-131.33333333333334
864,-143.5
865,-152.45454545454547
866,-132.3846153846154
867,-126.6923076923077
868,-127.46153846153848
869,-126.92307692307692
870,-114.6923076923077
871,-135.25
872,-100.94117647058825
873,-135.6153846153846
874,-136.25
875,-104.88235294117646
876,-119.28571428571428
877,-166.6
878,-144.27272727272728
879,-147.54545454545453
880,-173.5
881,-123.28571428571428
882,-151.8181818181818
883,-118.64285714285714
884,-122.6923076923077
885,-138.66666666666666
886,-121.57142857142856
887,-118.64285714285714
888,-134.0
889,-139.25
890,-156.9
891,-152.45454545454547
892,-149.0
893,-126.15384615384616
894,-130.25
895,-117.64285714285714
896,-103.5
897,-147.27272727272728
898,-119.0
899,-147.33333333333334
900,-110.0
901,-125.0909090909091
902,-125.5
903,-106.53333333333332
904,-133.36363636363637
905,-158.0
906,-103.06666666666666
907,-113.0
908,-124.23076923076924
909,-126.33333333333331
910,-150.9
911,-136.8181818181818
912,-173.33333333333334
913,-155.8
914,-130.5
915,-128.66666666666666
916,-133.41666666666666
917,-123.23076923076924
918,-132.0
919,-127.0909090909091
920,-110.0
921,-142.0
922,-156.8
923,-140.0
924,-122.23076923076924
925,-129.25
926,-122.3076923076923
927,-103.07142857142856
928,-156.8
929,-129.27272727272728
930,-187.875
931,-127.36363636363636
932,-116.76923076923076
933,-127.5
934,-128.5
935,-133.54545454545453
936,-124.33333333333331
937,-152.6
938,-131.72727272727272
939,-117.46153846153848
940,-133.0
941,-125.58333333333331
942,-129.54545454545453
943,-136.63636363636363
944,-124.83333333333331
945,-138.54545454545453
946,-127.72727272727272
947,-135.8181818181818
948,-104.85714285714286
949,-131.0
950,-145.4
951,-125.08333333333331
952,-127.9090909090909
953,-163.44444444444446
954,-115.46153846153848
955,-167.375
956,-144.0
957,-106.76923076923076
958,-137.77777777777777
959,-145.6
960,-156.0
961,-162.44444444444446
962,-113.5
963,-148.33333333333334
964,-133.3
965,-131.2
966,-141.55555555555554
967,-135.1
968,-159.44444444444446
969,-128.72727272727272
970,-142.6
971,-127.5
972,-156.77777777777777
973,-141.3
974,-164.0
975,-110.41666666666669
976,-115.25
977,-95.14285714285714
978,-135.0
979,-120.9090909090909
980,-108.58333333333331
981,-101.53846153846152
982,-119.36363636363636
983,-113.33333333333331
984,-134.7
985,-119.0
986,-166.75
987,-143.66666666666666
988,-136.0
989,-104.5
990,-135.6
991,-119.9090909090909
992,-164.85714285714286
993,-143.66666666666666
994,-166.75
995,-192.42857142857144
996,-148.0
997,-110.72727272727272
998,-124.5
999,-145.0
1000,-145.66666666666666
1001,-129.77777777777777
1002,-121.5
1003,-123.8
1004,-130.11111111111111
1005,-116.2
1006,-160.14285714285714
1007,-138.77777777777777
1008,-133.11111111111111
1009,-143.0
1010,-161.57142857142858
1011,-95.92307692307692
1012,-151.375
1013,-151.28571428571428
1014,-127.44444444444444
1015,-102.75
1016,-122.33333333333331
1017,-152.625
1018,-156.57142857142858
1019,-114.8
1020,-138.22222222222223
1021,-138.55555555555554
1022,-137.88888888888889
1023,-121.5
1024,-121.1
1025,-125.33333333333331
1026,-87.7
1027,-151.125
1028,-136.125
1029,-141.75
1030,-151.25
1031,-118.7
1032,-131.88888888888889
1033,-114.5
1034,-138.75
1035,-134.25
1036,-145.875
1037,-108.4
1038,-159.28571428571428
1039,-157.57142857142858
1040,-166.14285714285714
1041,-130.11111111111111
1042,-136.375
1043,-142.0
1044,-171.83333333333334
1045,-118.4
1046,-131.0
1047,-157.0
1048,-134.75
1049,-144.875
1050,-145.0
1051,-128.0
1052,-163.28571428571428
1053,-97.6
1054,-145.85714285714286
1055,-128.125
1056,-127.25
1057,-144.42857142857142
1058,-140.625
1059,-164.0
1060,-111.3
1061,-139.75
1062,-123.875
1063,-145.5
1064,-110.2
1065,-151.42857142857142
1066,-145.14285714285714
1067,-137.57142857142858
1068,-119.88888888888889
1069,-129.125
1070,-136.85714285714286
1071,-122.5
1072,-156.0
1073,-135.0
1074,-125.22222222222224
1075,-160.14285714285714
1076,-119.55555555555556
1077,-131.5
1078,-156.14285714285714
1079,-119.77777777777776
1080,-132.125
1081,-129.5
1082,-146.71428571428572
1083,-100.27272727272728
1084,-141.0
1085,-113.55555555555556
1086,-143.42857142857142
1087,-117.875
1088,-154.42857142857142
1089,-129.125
1090,-214.25
1091,-172.2
1092,-184.8
1093,-162.5
1094,-143.57142857142858
1095,-157.71428571428572
1096,-97.0
1097,-118.625
1098,-118.22222222222224
1099,-120.66666666666669
1100,-143.28571428571428
1101,-154.66666666666666
1102,-107.77777777777776
1103,-157.5
1104,-105.0
1105,-183.6
1106,-129.25
1107,-152.85714285714286
1108,-153.57142857142858
1109,-110.88888888888889
1110,-102.66666666666669
1111,-137.71428571428572
1112,-116.11111111111111
1113,-119.375
1114,-112.88888888888889
1115,-128.875
1116,-141.14285714285714
1117,-164.83333333333334
1118,-210.75
1119,-124.0
1120,-141.28571428571428
1121,-130.375
1122,-115.125
1123,-146.57142857142858
1124,-114.14285714285714
1125,-205.0
1126,-151.0
1127,-128.85714285714286
1128,-105.66666666666669
1129,-130.0
1130,-143.71428571428572
1131,-154.33333333333334
1132,-128.85714285714286
1133,-155.0
1134,-140.57142857142858
1135,-125.375
1136,-164.83333333333334
1137,-122.25
1138,-137.28571428571428
1139,-126.75
1140,-109.625
1141,-122.875
1142,-146.0
1143,-146.28571428571428
1144,-146.6
1145,-93.0
1146,-121.57142857142856
1147,-135.71428571428572
1148,-154.83333333333334
1149,-125.625
1150,-123.125
1151,-183.2
1152,-144.42857142857142
1153,-192.8
1154,-134.71428571428572
1155,-117.125
1156,-98.1
1157,-118.42857142857144
1158,-128.0
1159,-139.57142857142858
1160,-119.25
1161,-117.125
1162,-123.125
1163,-134.71428571428572
1164,-120.0
1165,-160.0
1166,-149.0
1167,-135.42857142857142
1168,-136.28571428571428
1169,-138.0
1170,-122.71428571428572
1171,-147.66666666666666
1172,-164.5
1173,-128.28571428571428
1174,-130.85714285714286
1175,-187.4
1176,-115.625
1177,-155.4
1178,-145.66666666666666
1179,-157.83333333333334
1180,-136.14285714285714
1181,-150.33333333333334
1182,-145.8
1183,-97.44444444444444
1184,-106.125
1185,-133.5
1186,-155.83333333333334
1187,-134.42857142857142
1188,-123.42857142857144
1189,-138.0
1190,-144.16666666666666
1191,-132.14285714285714
1192,-102.33333333333331
1193,-107.625
1194,-159.33333333333334
1195,-125.16666666666669
1196,-115.125
1197,-123.71428571428572
1198,-141.33333333333334
1199,-169.4
1200,-101.66666666666669
1201,-174.2
1202,-119.16666666666669
1203,-132.57142857142858
1204,-217.75
1205,-104.44444444444444
1206,-200.0
1207,-128.85714285714286
1208,-109.57142857142856
1209,-124.85714285714286
1210,-123.42857142857144
1211,-154.83333333333334
1212,-110.57142857142856
1213,-148.33333333333334
1214,-147.2
1215,-128.85714285714286
1216,-124.14285714285714
1217,-142.0
1218,-121.14285714285714
1219,-184.75
1220,-136.2
1221,-119.14285714285714
1222,-116.42857142857144
1223,-99.66666666666669
1224,-175.75
1225,-152.6
1226,-156.8
1227,-129.57142857142858
1228,-146.66666666666666
1229,-126.0
1230,-115.28571428571428
1231,-158.2
1232,-152.8
1233,-180.0
1234,-126.57142857142856
1235,-149.5
1236,-135.0
1237,-182.0
1238,-212.25
1239,-140.83333333333334
1240,-145.66666666666666
1241,-120.85714285714286
1242,-139.83333333333334
1243,-121.83333333333331
1244,-145.8
1245,-122.16666666666669
1246,-151.6
1247,-93.75
1248,-180.0
1249,-110.85714285714286
1250,-107.625
1251,-124.57142857142856
1252,-154.6
1253,-133.5
1254,-142.66666666666666
1255,-122.28571428571428
1256,-118.57142857142856
1257,-169.8
1258,-104.0
1259,-97.77777777777776
1260,-180.75
1261,-173.2
1262,-100.75
1263,-138.33333333333334
1264,-130.0
1265,-147.0
1266,-130.83333333333334
1267,-143.16666666666666
1268,-123.28571428571428
1269,-197.5
1270,-136.5
1271,-141.5
1272,-130.66666666666666
1273,-128.83333333333334
1274,-133.83333333333334
1275,-200.75
1276,-139.83333333333334
1277,-164.8
1278,-105.5
1279,-156.25
1280,-132.16666666666666
1281,-127.6
1282,-117.85714285714286
1283,-122.57142857142856
1284,-165.4
1285,-112.16666666666669
1286,-141.4
1287,-130.6
1288,-113.5
1289,-122.66666666666669
1290,-125.16666666666669
1291,-131.8
1292,-139.8
1293,-177.25
1294,-93.125
1295,-87.875
1296,-134.66666666666666
1297,-161.0
1298,-129.5
1299,-164.8
1300,-108.16666666666669
1301,-132.2
1302,-107.57142857142856
1303,-148.4
1304,-139.0
1305,-116.66666666666669
1306,-190.75
1307,-110.71428571428572
1308,-148.8
1309,-138.0
1310,-178.33333333333334
1311,-114.57142857142856
1312,-156.2
1313,-130.0
1314,-138.2
1315,-134.33333333333334
1316,-135.0
1317,-116.28571428571428
1318,-132.83333333333334
1319,-135.33333333333334
1320,-168.25
1321,-115.85714285714286
1322,-110.28571428571428
1323,-94.57142857142856
1324,-152.0
1325,-177.5
1326,-142.6
1327,-124.0
1328,-106.16666666666669
1329,-126.33333333333331
1330,-126.16666666666669
1331,-269.0
1332,-179.0
1333,-110.14285714285714
1334,-190.0
1335,-110.14285714285714
1336,-117.5
1337,-148.6
1338,-123.66666666666669
1339,-122.0
1340,-138.2
1341,-122.16666666666669
1342,-174.5
1343,-144.2
1344,-129.0
1345,-125.75
1346,-106.28571428571428
1347,-172.66666666666666
1348,-176.0
1349,-110.57142857142856
1350,-117.16666666666669
1351,-158.0
1352,-161.0
1353,-147.2
1354,-153.75
1355,-98.2
1356,-155.75
1357,-176.0
1358,-108.57142857142856
1359,-119.66666666666669
1360,-108.33333333333331
1361,-117.5
1362,-199.66666666666663
1363,-142.2
1364,-231.0
1365,-143.2
1366,-178.25
1367,-137.4
1368,-219.66666666666663
1369,-210.0
1370,-107.16666666666669
1371,-128.2
1372,-140.2
1373,-181.5
1374,-159.0
1375,-117.5
1376,-128.4
1377,-179.75
1378,-107.0
1379,-213.66666666666663
1380,-217.0
1381,-140.2
1382,-145.25
1383,-146.6
1384,-141.6
1385,-219.66666666666663
1386,-116.6
1387,-85.0
1388,-128.4
1389,-138.6
1390,-97.2
1391,-130.4
1392,-128.4
1393,-153.25
1394,-139.25
1395,-168.75
1396,-124.0
1397,-290.0
1398,-109.2
1399,-151.5
1400,-207.5
1401,-156.33333333333334
1402,-110.0
1403,-201.0
1404,-166.25
1405,-139.0
1406,-90.66666666666669
1407,-280.0
1408,-173.66666666666666
1409,-136.8
1410,-147.0
1411,-131.2
1412,-130.0
1413,-127.0
1414,-119.6
1415,-152.75
1416,-112.75
1417,-151.0
1418,-168.25
1419,-189.0
1420,-151.5
1421,-159.75
1422,-206.3333333333333
1423,-224.0
1424,-111.0
1425,-120.4
1426,-133.25
1427,-163.66666666666666
1428,-92.71428571428572
1429,-132.66666666666666
1430,-127.2
1431,-143.25
1432,-155.75
1433,-106.83333333333331
1434,-127.2
1435,-166.0
1436,-164.5
1437,-123.0
1438,-130.0
1439,-158.25
1440,-128.2
1441,-103.16666666666669
1442,-104.4
1443,-160.75
1444,-146.0
1445,-110.16666666666669
1446,-127.0
1447,-112.6
1448,-157.0
1449,-114.0
1450,-159.66666666666666
1451,-130.2
1452,-115.2
1453,-160.66666666666666
1454,-112.0
1455,-144.75
1456,-160.5
1457,-150.0
1458,-119.8
1459,-260.5
1460,-155.75
1461,-82.85714285714286
1462,-152.0
1463,-157.75
1464,-312.0
1465,-101.0
1466,-149.5
1467,-201.66666666666663
1468,-138.33333333333334
1469,-93.66666666666669
1470,-125.2
1471,-112.6
1472,-116.2
1473,-185.0
1474,-271.0
1475,-201.0
1476,-90.16666666666669
1477,-149.0
1478,-129.25
1479,-206.66666666666663
1480,-102.0
1481,-193.0
1482,-139.0
1483,-118.2
1484,-155.0
1485,-152.0
1486,-128.75
1487,-193.0
1488,-205.0
1489,-139.0
1490,-138.0
1491,-196.3333333333333
1492,-145.75
1493,-110.0
1494,-121.25
1495,-111.0
1496,-77.57142857142857
1497,-98.16666666666669
1498,-262.0
1499,-141.0
1500,-170.0
1501,-197.66666666666663
1502,-145.75
1503,-134.0
1504,-110.4
1505,-112.5
1506,-132.25
1507,-116.6
1508,-131.25
1509,-160.0
1510,-127.75
1511,-139.0
1512,-114.5
1513,-139.75
1514,-126.66666666666669
1515,-157.66666666666666
1516,-89.2
1517,-140.33333333333334
1518,-152.33333333333334
1519,-130.75
1520,-101.2
1521,-122.75
1522,-119.33333333333331
1523,-151.33333333333334
1524,-125.0
1525,-104.6
1526,-119.75
1527,-163.0
1528,-137.0
